customerID;gender;tenure;MultipleLines;MonthlyCharges;StreamingTV;DeviceProtection;Contract;Churn
3583-KRKMD;Male;18;No;75.9;No;No;Month-to-month;No
1010-DIAUQ;Male;5;No;96.5;Yes;Yes;Month-to-month;Yes
9069-LGEUL;Male;23;No;59.95;No;No;Month-to-month;No
7302-ZHMHP;Female;1;No;19.15;No internet service;No internet service;Month-to-month;No
9571-EDEBV;Male;71;Yes;98.65;Yes;Yes;One year;No
3520-FJGCV;Male;72;Yes;112.6;Yes;Yes;Two year;No
6563-VRERX;Male;33;No;20.6;No internet service;No internet service;One year;No
0259-GBZSH;Male;2;Yes;85.65;Yes;No;Month-to-month;Yes
6122-EFVKN;Male;24;No phone service;35.75;No;No;Two year;No
2805-EDJPQ;Female;56;Yes;99.75;No;Yes;One year;No
6862-CQUMB;Male;37;No;96.1;Yes;No;Month-to-month;No
7156-MXBJE;Female;43;Yes;85.1;Yes;Yes;One year;No
6158-HDPXZ;Male;1;No phone service;25.35;No;No;Month-to-month;No
9601-BRXPO;Female;25;Yes;104.95;Yes;Yes;Month-to-month;Yes
2863-IMQDR;Female;61;Yes;89.65;Yes;Yes;Two year;No
5686-CMAWK;Male;17;Yes;86.75;No;Yes;One year;No
5651-CRHKQ;Female;41;No;86.2;No;Yes;One year;No
6905-NIQIN;Male;1;No;50.65;No;No;Month-to-month;Yes
8204-YJCLA;Male;72;No phone service;64.8;Yes;Yes;Two year;No
5167-ZFFMM;Male;1;Yes;90.85;No;No;Month-to-month;Yes
6583-SZVGP;Male;48;Yes;108.1;Yes;Yes;Two year;No
4895-TMWIR;Male;11;No;19.95;No internet service;No internet service;Month-to-month;Yes
0533-BNWKF;Female;55;Yes;85.45;No;Yes;Month-to-month;Yes
1708-PBBOA;Female;42;No phone service;54.75;No;Yes;One year;No
8782-LKFPK;Male;44;Yes;90.4;No;Yes;Month-to-month;No
5522-JBWMO;Male;1;No;44;No;No;Month-to-month;No
3597-MVHJT;Female;27;Yes;95.6;Yes;No;Month-to-month;No
9774-NRNAU;Male;27;Yes;84.8;Yes;Yes;Month-to-month;No
0224-RLWWD;Female;2;No;44.3;No;No;Month-to-month;No
9967-ATRFS;Female;19;No;19.9;No internet service;No internet service;Month-to-month;No
3951-NJCVI;Female;42;Yes;95.05;Yes;No;Month-to-month;No
2977-CEBSX;Female;66;Yes;90.05;Yes;Yes;Two year;No
0177-PXBAT;Male;33;Yes;109.9;Yes;Yes;Month-to-month;No
6599-CEBNN;Female;34;No;73.95;No;No;Month-to-month;Yes
2519-ERQOJ;Male;33;No phone service;54.6;Yes;Yes;Month-to-month;No
5876-QMYLD;Female;23;No;20.05;No internet service;No internet service;One year;No
2277-AXSDC;Female;32;No;19.75;No internet service;No internet service;One year;No
9442-JTWDL;Female;11;No;20.05;No internet service;No internet service;One year;No
0979-PHULV;Male;69;Yes;99.45;Yes;Yes;Month-to-month;Yes
3067-SVMTC;Female;68;No;55.9;No;No;One year;No
5495-GPSRW;Male;20;No;19.7;No internet service;No internet service;Two year;No
7606-BPHHN;Male;72;No;19.8;No internet service;No internet service;Two year;No
4742-DRORA;Male;60;Yes;95.4;Yes;Yes;One year;No
0111-KLBQG;Male;32;No;93.95;Yes;No;Month-to-month;No
4800-VHZKI;Female;1;No;19.9;No internet service;No internet service;Month-to-month;Yes
7989-CHGTL;Male;1;No;19.6;No internet service;No internet service;Month-to-month;Yes
0334-GDDSO;Male;3;Yes;81.35;No;No;Month-to-month;Yes
4163-NCJAK;Female;46;Yes;24.45;No internet service;No internet service;One year;No
5233-AOZUF;Female;29;Yes;74.95;No;No;Month-to-month;No
5973-EJGDP;Male;51;Yes;87.35;No;Yes;Month-to-month;No
1996-DBMUS;Female;48;No;70.65;No;No;Month-to-month;No
7916-VCCPB;Female;16;No;73.25;No;No;Month-to-month;No
4686-GEFRM;Male;70;Yes;98.7;No;Yes;Two year;No
5249-QYHEX;Female;40;Yes;24.8;No internet service;No internet service;Two year;No
0578-SKVMF;Female;22;No;83.3;No;No;Month-to-month;Yes
5564-NEMQO;Female;1;No;75.3;No;Yes;Month-to-month;Yes
2233-FAGXV;Female;5;Yes;24.3;No internet service;No internet service;Month-to-month;No
5605-IYGFG;Female;7;No;69.85;No;No;Month-to-month;No
7663-ZTEGJ;Male;29;Yes;100.55;No;Yes;One year;No
3935-TBRZZ;Male;44;Yes;25.7;No internet service;No internet service;One year;No
8111-BKVDS;Female;10;No phone service;40.7;No;Yes;Month-to-month;No
2055-SIFSS;Female;55;Yes;51.65;No;No;Month-to-month;No
2806-MLNTI;Male;52;Yes;105.1;Yes;Yes;One year;No
8734-DKSTZ;Female;10;Yes;85.95;No;No;Month-to-month;No
4360-PNRQB;Male;18;Yes;75.6;No;No;Month-to-month;No
6152-ONASV;Female;68;Yes;58.25;No;No;One year;No
9063-ZGTUY;Female;61;No;19.4;No internet service;No internet service;Month-to-month;Yes
7781-HVGMK;Female;72;No phone service;65.2;Yes;Yes;Two year;No
2181-UAESM;Male;2;No;53.45;No;Yes;Month-to-month;No
2957-LOLHO;Male;12;No;45.4;No;No;Month-to-month;Yes
6048-NJXHX;Male;41;No;19.75;No internet service;No internet service;Two year;No
2320-SLKMB;Female;26;No phone service;44.45;Yes;Yes;Month-to-month;No
4980-URKXC;Male;36;No;20.85;No internet service;No internet service;One year;No
4376-KFVRS;Male;72;Yes;114.05;Yes;Yes;Two year;No
5886-VLQVU;Male;35;Yes;89.85;No;No;Month-to-month;No
3577-AMVUX;Male;1;No;55.05;No;Yes;Month-to-month;No
0771-WLCLA;Female;16;Yes;112.95;Yes;Yes;Month-to-month;No
5628-RKIFK;Female;49;Yes;101.55;Yes;No;Month-to-month;No
0206-TBWLC;Female;54;Yes;114.65;Yes;Yes;One year;No
2937-FTHUR;Female;18;Yes;64.8;No;No;Month-to-month;No
1910-FMXJM;Female;36;No;80.4;No;No;Month-to-month;No
7752-XUSCI;Female;60;Yes;105.9;Yes;Yes;Month-to-month;Yes
4110-PFEUZ;Female;1;No;69.55;No;No;Month-to-month;Yes
0732-OCQOC;Female;52;Yes;25.05;No internet service;No internet service;Two year;No
5168-MSWXT;Male;8;No;94.75;Yes;Yes;Month-to-month;No
1090-ESELR;Male;72;No;105.5;Yes;No;Two year;No
8592-PLTMQ;Female;64;Yes;24.7;No internet service;No internet service;One year;No
5760-WRAHC;Female;22;No;69.75;No;Yes;Month-to-month;No
8847-GEOOQ;Male;60;No phone service;60.2;Yes;Yes;Month-to-month;No
0256-LTHVJ;Female;28;No;81.05;No;No;Month-to-month;Yes
4785-FCIFB;Female;61;Yes;24.4;No internet service;No internet service;Two year;No
8313-NDOIA;Female;24;Yes;104.15;Yes;Yes;Month-to-month;No
5149-CUZUJ;Male;28;No;92.9;Yes;Yes;One year;No
0942-KOWSM;Female;30;No;80.8;Yes;Yes;Two year;No
4237-CLSMM;Male;2;No;20;No internet service;No internet service;Month-to-month;No
1452-VOQCH;Male;1;Yes;75.1;No;No;Month-to-month;No
4719-UMSIY;Male;6;No;19.65;No internet service;No internet service;Month-to-month;No
6614-VBEGU;Female;24;No;69.45;Yes;No;Month-to-month;No
0880-TKATG;Male;4;Yes;101.15;Yes;Yes;Month-to-month;Yes
3811-VBYBZ;Male;7;Yes;99.8;Yes;No;Month-to-month;Yes
1480-BKXGA;Male;72;Yes;116.05;Yes;Yes;Two year;No
2996-XAUVF;Male;70;No phone service;40.05;No;No;Two year;No
9076-AXYIK;Male;64;Yes;102.1;Yes;Yes;Two year;No
5968-XQIVE;Male;72;Yes;89.7;Yes;No;One year;No
8896-RAZCR;Female;44;No;19.9;No internet service;No internet service;Two year;No
4640-UHDOS;Female;13;No;55.95;No;No;Month-to-month;Yes
4933-IKULF;Female;17;No;20.65;No internet service;No internet service;One year;No
3583-EKAPL;Male;1;No;55;No;No;Month-to-month;Yes
1304-BCCFO;Male;9;No;70.05;Yes;Yes;Month-to-month;No
4104-PVRPS;Male;24;No;53.6;No;No;Month-to-month;No
9399-APLBT;Female;1;No;74.7;No;No;Month-to-month;Yes
2359-KMGLI;Male;24;Yes;80.25;No;No;Month-to-month;Yes
3780-DDGSE;Male;35;No;76.05;Yes;No;Month-to-month;No
4431-EDMIQ;Female;7;No;75.7;Yes;Yes;Month-to-month;No
0306-JAELE;Male;5;No;96.1;Yes;No;Month-to-month;Yes
6227-HWPWX;Female;15;No;69;No;No;Month-to-month;Yes
0486-LGCCH;Male;11;No;19.65;No internet service;No internet service;Two year;No
0447-BEMNG;Female;48;No phone service;45.3;No;Yes;Month-to-month;Yes
4612-SSVHJ;Female;20;No;81.45;No;No;Month-to-month;No
5168-MQQCA;Female;72;Yes;108.5;Yes;Yes;One year;No
5949-XIKAE;Female;8;No;83.55;Yes;No;Month-to-month;Yes
7971-HLVXI;Male;72;Yes;84.5;No;No;Two year;No
9094-AZPHK;Female;15;Yes;100.15;Yes;No;Month-to-month;No
3649-JPUGY;Male;72;Yes;88.6;Yes;Yes;Two year;No
4472-LVYGI;Female;0;No phone service;52.55;Yes;Yes;Two year;No
8372-JUXUI;Male;1;Yes;74.35;No;No;Month-to-month;Yes
3552-CTCYF;Male;63;Yes;104.8;Yes;Yes;Two year;No
6778-YSNIH;Female;2;No;59;Yes;No;Month-to-month;No
0388-EOPEX;Female;2;No;74.4;No;No;Month-to-month;Yes
5756-OZRIO;Male;61;Yes;64.05;No;No;One year;No
6579-JPICP;Male;1;No;20.4;No internet service;No internet service;Month-to-month;No
8205-OTCHB;Male;22;No phone service;43.75;No;Yes;One year;Yes
4134-BSXLX;Male;28;No;60.9;No;No;Month-to-month;No
0505-SPOOW;Female;70;No;19.8;No internet service;No internet service;Two year;No
6235-VDHOM;Female;5;No phone service;28.45;No;No;Month-to-month;Yes
7783-YKGDV;Female;12;Yes;99.7;No;Yes;Month-to-month;Yes
4374-YMUSQ;Male;34;Yes;116.25;Yes;Yes;One year;No
4513-CXYIX;Female;71;Yes;80.7;No;No;Two year;No
3957-HHLMR;Female;70;Yes;65.2;No;No;One year;No
7803-XOCCZ;Female;52;No;84.05;No;Yes;Month-to-month;No
5736-YEJAX;Male;69;Yes;79.45;Yes;Yes;Two year;No
5609-CEBID;Female;20;Yes;94.1;No;Yes;Month-to-month;Yes
8981-FJGLA;Male;11;Yes;78;No;Yes;Month-to-month;No
7218-HKQFK;Male;2;No;94.2;Yes;No;Month-to-month;Yes
4636-QRJKY;Female;6;Yes;80.5;No;No;Month-to-month;Yes
1135-LMECX;Female;1;No;19.85;No internet service;No internet service;Month-to-month;No
4332-MUOEZ;Male;20;No;94.3;No;Yes;One year;No
8535-SFUTN;Male;61;Yes;106.45;Yes;Yes;Month-to-month;No
5956-VKDTT;Female;5;Yes;74.35;No;No;Month-to-month;Yes
8677-HDZEE;Female;56;Yes;105.45;Yes;No;Month-to-month;No
2475-MROZF;Male;30;Yes;95;No;Yes;Month-to-month;No
9412-GHEEC;Male;40;Yes;104.8;Yes;Yes;Month-to-month;Yes
3482-ABPKK;Female;28;No;54.3;No;No;One year;No
6705-LXORM;Female;5;No;70.05;No;No;Month-to-month;No
0257-ZESQC;Female;27;No;75.2;No;No;Month-to-month;Yes
7531-GQHME;Male;12;No;20.05;No internet service;No internet service;Month-to-month;No
5174-ITUMV;Male;67;Yes;105.4;Yes;Yes;One year;No
4109-CYRBD;Male;29;Yes;51.6;No;No;Month-to-month;No
0913-XWSCN;Male;55;Yes;85.5;No;No;Month-to-month;No
6825-UYPFK;Female;23;Yes;75.6;No;No;Month-to-month;Yes
8397-MVTAZ;Male;34;Yes;100.05;Yes;Yes;Month-to-month;Yes
0750-EBAIU;Male;52;No;91.25;Yes;Yes;One year;No
8606-CIQUL;Male;72;Yes;115.75;Yes;Yes;Two year;No
3571-DPYUH;Male;58;Yes;94.7;Yes;No;One year;No
7601-GNDYK;Male;35;No;19.6;No internet service;No internet service;Two year;No
0356-OBMAC;Female;56;Yes;99.9;Yes;Yes;Two year;No
8067-NIOYM;Female;24;No;21.1;No internet service;No internet service;Two year;No
1403-GYAFU;Male;70;No;20.05;No internet service;No internet service;Two year;No
4234-XTNEA;Male;2;No;79.95;Yes;No;Month-to-month;No
1297-VQDRP;Male;68;Yes;107.15;Yes;Yes;One year;No
9282-IZGQK;Female;1;Yes;85;No;No;Month-to-month;Yes
5348-CAGXB;Male;12;Yes;89.55;Yes;Yes;Month-to-month;No
0621-HJWXJ;Female;63;Yes;81.55;No;No;Month-to-month;No
5844-QVTAT;Female;33;No;58.45;No;Yes;One year;No
8905-IAZPF;Female;69;No;95.65;Yes;No;One year;No
5394-MEITZ;Female;60;No;80.6;Yes;Yes;Two year;No
6859-QNXIQ;Female;72;Yes;113.1;Yes;Yes;Two year;No
2782-LFZVW;Female;11;Yes;58.95;No;No;Month-to-month;No
2866-IKBTM;Female;1;No;19.55;No internet service;No internet service;Month-to-month;No
1342-JPNKI;Male;10;Yes;86.05;Yes;No;Month-to-month;Yes
2817-NTQDO;Male;13;No phone service;45.55;Yes;No;Month-to-month;Yes
7129-AZJDE;Male;34;No;78.95;No;No;One year;No
6986-IJDHX;Male;39;No;86.3;Yes;No;Month-to-month;Yes
2560-PPCHE;Female;65;Yes;105.05;Yes;No;One year;No
4676-MQUEA;Male;50;Yes;101.9;Yes;Yes;One year;No
8138-EALND;Male;15;No;19.75;No internet service;No internet service;Month-to-month;No
3580-HYCSP;Male;72;Yes;110.3;Yes;Yes;Two year;No
1352-HNSAW;Female;72;Yes;115.6;Yes;Yes;Two year;No
2075-PUEPR;Male;55;No;19.35;No internet service;No internet service;Two year;No
1982-FEBTD;Female;23;Yes;25.6;No internet service;No internet service;Two year;No
5301-GAUUY;Male;32;Yes;80.35;No;No;Month-to-month;Yes
5791-KAJFD;Female;56;Yes;68.75;No;Yes;One year;No
2654-VBVPB;Female;1;No;19.9;No internet service;No internet service;Month-to-month;No
1154-HYWWO;Male;38;No;70.6;Yes;No;One year;No
2501-XWWTZ;Male;11;No;70.2;No;No;Month-to-month;No
3716-UVSPD;Male;1;No;49.3;No;No;Month-to-month;No
6815-ABQFQ;Male;56;Yes;107.25;Yes;No;One year;No
7343-EOBEU;Male;3;Yes;23.6;No internet service;No internet service;Month-to-month;No
3701-SFMUH;Male;7;No;69.7;Yes;No;Month-to-month;No
6103-LIANB;Male;59;Yes;99.5;Yes;Yes;Two year;No
7319-VENRZ;Male;7;No;64.3;Yes;Yes;Month-to-month;No
5846-NEQVZ;Male;71;No;70.85;No;Yes;Two year;No
6967-QIQRV;Male;15;No;101.9;Yes;No;One year;No
5781-RFZRP;Male;71;Yes;73.5;Yes;No;Two year;No
0939-YAPAF;Female;35;Yes;100.25;Yes;Yes;Month-to-month;Yes
0308-IVGOK;Female;11;No phone service;40.4;No;Yes;One year;No
7293-LSCDV;Female;60;No;19.25;No internet service;No internet service;Two year;No
7025-WCBNE;Male;47;Yes;59.6;No;No;Two year;No
5756-JYOJT;Female;11;No;64.9;No;Yes;One year;No
4710-FDUIZ;Male;56;Yes;100.3;Yes;No;One year;Yes
6030-REHUX;Female;28;Yes;110.85;Yes;Yes;Month-to-month;No
9548-LIGTA;Male;61;No;81.05;Yes;No;Two year;No
5150-LJNSR;Male;31;Yes;98.05;Yes;Yes;One year;No
8270-RKSAP;Male;9;No;70.5;No;No;Month-to-month;No
6522-YRBXD;Male;35;Yes;94.55;No;No;Month-to-month;No
2640-LYMOV;Male;2;No;19.65;No internet service;No internet service;Month-to-month;No
1218-VKFPE;Female;12;No;19;No internet service;No internet service;Month-to-month;Yes
3627-FHKBK;Female;1;No;75.3;No;No;Month-to-month;Yes
2865-TCHJW;Female;4;Yes;89.2;Yes;Yes;Month-to-month;Yes
1423-BMPBQ;Female;1;No;19;No internet service;No internet service;Month-to-month;No
2393-DIVAI;Female;3;No;20;No internet service;No internet service;Month-to-month;No
5192-EBGOV;Female;1;Yes;85.7;Yes;No;Month-to-month;Yes
4568-KNYWR;Male;52;No;63.25;Yes;No;Two year;No
8752-IMQOS;Male;5;No;20.1;No internet service;No internet service;One year;No
0742-LAFQK;Male;72;Yes;99.15;No;Yes;Two year;No
0795-LAFGP;Male;71;Yes;90.4;Yes;Yes;Two year;No
0619-OLYUR;Male;72;Yes;111.9;Yes;Yes;Two year;No
5512-IDZEI;Male;46;Yes;24.9;No internet service;No internet service;One year;No
0459-SPZHJ;Male;63;Yes;83.5;Yes;Yes;Two year;No
0215-BQKGS;Male;30;No;84.3;No;Yes;Month-to-month;No
9244-ZVAPM;Male;1;No;45.6;No;No;Month-to-month;No
0719-SYFRB;Female;12;Yes;61.65;No;Yes;Month-to-month;Yes
8208-EUMTE;Male;16;No phone service;54.85;Yes;Yes;Two year;No
5172-MIGPM;Male;4;Yes;65.55;No;No;Month-to-month;No
1710-RCXUS;Male;51;Yes;90.35;No;No;One year;No
0374-FIUCA;Male;65;No;20.4;No internet service;No internet service;Two year;No
5839-SUYVZ;Male;16;No;74.55;No;No;Month-to-month;No
5173-ZXXXL;Male;2;No;19.95;No internet service;No internet service;One year;No
1096-ADRUX;Female;66;Yes;74.25;No;No;One year;No
2001-MCUUW;Male;46;Yes;108.65;Yes;Yes;Two year;No
2731-GJRDG;Female;32;Yes;109.55;Yes;Yes;One year;No
4723-BEGSG;Male;72;Yes;86.65;Yes;Yes;Two year;No
6516-NKQBO;Male;38;No;81;Yes;Yes;Two year;No
8672-OAUPW;Male;51;No;47.85;No;No;One year;No
8207-DMRVL;Male;72;Yes;114.55;Yes;Yes;Two year;No
3419-SNJJD;Female;65;Yes;105.25;Yes;Yes;Month-to-month;Yes
6543-CPZMK;Male;9;No phone service;29.95;No;No;Month-to-month;Yes
4765-OXPPD;Female;9;No;65;No;Yes;Month-to-month;Yes
2804-ETQDK;Male;66;No;20.55;No internet service;No internet service;Two year;No
6689-VRRTK;Female;44;Yes;109.8;Yes;Yes;One year;No
7138-GIRSH;Male;50;Yes;69.5;No;Yes;Two year;No
9396-ZSFLL;Female;15;Yes;48.85;No;No;Month-to-month;No
6464-KEXXH;Male;8;No phone service;25.25;No;No;Month-to-month;No
7134-MJPDY;Female;66;Yes;102.85;Yes;Yes;One year;No
5240-CAOYT;Female;57;Yes;87.55;No;No;Month-to-month;No
4059-IIEBK;Female;7;Yes;78.55;No;No;Month-to-month;No
4881-JVQOD;Male;10;No phone service;34.55;No;No;Month-to-month;No
0516-UXRMT;Female;62;Yes;92.05;No;Yes;One year;No
4851-BQDNX;Male;40;No;85.05;Yes;Yes;One year;No
5148-HKFIR;Female;20;No;19.7;No internet service;No internet service;Two year;No
1009-IRMNA;Female;7;No;20;No internet service;No internet service;Month-to-month;Yes
3003-CMDUU;Female;25;No;95.15;Yes;No;Month-to-month;No
5016-IBERQ;Male;23;Yes;84.25;No;Yes;Month-to-month;No
6797-UCJHZ;Female;66;Yes;104.6;Yes;Yes;One year;No
2469-DTSGX;Female;72;Yes;111.65;Yes;Yes;Two year;No
4554-YGZIH;Male;49;Yes;90.05;No;No;Month-to-month;Yes
5099-BAILX;Male;43;Yes;110.75;Yes;Yes;Month-to-month;Yes
9931-KGHOA;Female;46;Yes;55;No;No;Month-to-month;No
1775-KWJKQ;Male;72;Yes;89.85;Yes;Yes;Two year;No
7665-VIGUD;Male;10;No;20.35;No internet service;No internet service;One year;No
9411-TPQQV;Female;40;No phone service;54.55;Yes;No;One year;No
7207-RMRDB;Female;65;Yes;105.5;Yes;Yes;Month-to-month;Yes
7954-MLBUN;Male;31;No;99.45;Yes;Yes;Two year;No
2077-DDHJK;Female;68;Yes;70.9;No;Yes;Two year;No
4913-EHYUI;Male;56;Yes;104.55;Yes;Yes;One year;Yes
0195-IESCP;Male;10;Yes;85.25;No;No;Month-to-month;Yes
9574-BOSMD;Male;68;Yes;25.4;No internet service;No internet service;Two year;No
4580-TMHJU;Female;43;No;56.15;Yes;No;Month-to-month;Yes
0970-ETWGE;Male;1;No;89.55;Yes;No;Month-to-month;Yes
4908-XAXAY;Female;49;No;89.85;No;Yes;One year;No
8404-VLQFB;Female;15;Yes;25.25;No internet service;No internet service;Month-to-month;No
1626-ERCMM;Male;20;Yes;94.55;Yes;No;Month-to-month;Yes
0887-HJGAR;Male;1;No;45.7;No;No;Month-to-month;Yes
2391-IPLOP;Male;50;Yes;69.65;Yes;Yes;One year;No
5644-PDMZC;Female;2;Yes;89.5;No;No;Month-to-month;Yes
3509-GWQGF;Male;24;No;70;No;No;Month-to-month;No
9576-ANLXO;Female;3;No;69.55;No;No;Month-to-month;Yes
2024-BASKD;Female;1;No;74.6;No;Yes;Month-to-month;Yes
5845-BZZIB;Male;35;No;20.1;No internet service;No internet service;Two year;No
1140-UKVZG;Female;17;Yes;24.8;No internet service;No internet service;Month-to-month;No
4160-AMJTL;Female;8;No;19.65;No internet service;No internet service;Month-to-month;Yes
5183-SNMJQ;Male;10;No;95.1;Yes;No;Month-to-month;No
8100-PNJMH;Male;68;Yes;88.85;Yes;Yes;Two year;No
7838-LAZFO;Male;45;No;78.8;Yes;Yes;One year;No
4464-JCOLN;Male;2;No;19.85;No internet service;No internet service;One year;Yes
2085-JVGAD;Male;37;No;20.35;No internet service;No internet service;Month-to-month;No
5650-VDUDS;Female;4;No phone service;24.25;No;No;Month-to-month;Yes
8095-WANWK;Female;10;No;45.25;No;No;Month-to-month;No
3030-ZKIWL;Male;1;No;20.05;No internet service;No internet service;Month-to-month;No
9565-FLVCG;Male;65;Yes;69.55;No;No;Two year;No
8755-OGKNA;Female;57;No;19.5;No internet service;No internet service;Two year;No
2800-VEQXM;Female;3;No;74.75;No;Yes;Month-to-month;No
7538-GWHML;Female;2;No;69.65;No;No;Month-to-month;Yes
5533-RJFTJ;Male;49;No phone service;30.2;No;Yes;Month-to-month;No
3859-CVCET;Female;4;No;45.65;No;No;Month-to-month;Yes
0214-JHPFW;Female;70;No phone service;57.8;Yes;Yes;Two year;No
5642-MHDQT;Female;53;No;19.85;No internet service;No internet service;One year;No
3088-FVYWK;Male;53;Yes;25.55;No internet service;No internet service;Two year;No
3276-HDUEG;Female;1;Yes;75.05;No;No;Month-to-month;Yes
9092-GDZKO;Male;22;Yes;24.85;No internet service;No internet service;Month-to-month;No
0823-HSCDJ;Male;52;No phone service;49.15;Yes;No;Month-to-month;Yes
3729-OWRVL;Male;65;Yes;110.35;Yes;Yes;Two year;No
2324-AALNO;Female;48;Yes;24.55;No internet service;No internet service;One year;No
0822-GAVAP;Female;2;No phone service;34.7;No;No;Month-to-month;Yes
5760-IFJOZ;Male;3;Yes;107.95;Yes;Yes;Month-to-month;No
2826-UWHIS;Male;45;Yes;81.4;No;No;Month-to-month;No
1448-PWKYE;Male;1;No;80;No;No;Month-to-month;Yes
7501-IWUNG;Female;61;No;73.8;Yes;Yes;Two year;No
4957-TREIR;Male;3;No;64.4;Yes;No;Month-to-month;No
7251-LJBQN;Female;40;Yes;103.75;Yes;Yes;One year;No
8040-MNRTF;Female;1;No;71.1;No;No;Month-to-month;No
1536-HBSWP;Female;1;No;49.9;No;No;Month-to-month;No
5313-FPXWG;Male;51;Yes;24.6;No internet service;No internet service;One year;No
0067-DKWBL;Male;2;No;49.25;No;No;Month-to-month;Yes
0946-FKYTX;Male;52;No phone service;30.1;No;No;One year;No
5076-YVXCM;Male;51;Yes;83.4;No;No;Month-to-month;No
8262-COGGB;Male;1;No;20.45;No internet service;No internet service;Month-to-month;No
6663-JOCQO;Male;31;Yes;75.25;No;No;One year;No
9620-QJREV;Male;47;No;20.55;No internet service;No internet service;One year;No
2276-YDAVZ;Female;3;Yes;75.1;No;No;Month-to-month;Yes
2682-KEVRP;Female;22;No;20.05;No internet service;No internet service;One year;No
2480-JZOSN;Female;1;No;20.65;No internet service;No internet service;Month-to-month;No
0078-XZMHT;Male;72;Yes;85.15;Yes;Yes;Two year;No
5896-NPFWW;Male;3;No;50.15;No;Yes;Month-to-month;Yes
9978-HYCIN;Male;47;No;84.95;Yes;No;One year;No
8338-QIUNR;Male;72;Yes;66.5;No;Yes;Two year;No
1525-LNLOJ;Male;66;Yes;63.3;Yes;Yes;Two year;No
9450-TRJUU;Male;35;Yes;83.15;Yes;No;Month-to-month;No
1766-GKNMI;Male;29;Yes;84.9;No;No;Month-to-month;No
6942-LBFDP;Female;2;No;20.55;No internet service;No internet service;Month-to-month;No
1456-TWCGB;Male;4;No;49.25;No;No;Month-to-month;No
7133-VBDCG;Female;25;No;79.85;No;No;Month-to-month;Yes
7596-ZYWBB;Female;65;No;59.6;No;No;Two year;No
8329-UTMVM;Male;27;Yes;104.65;Yes;No;One year;No
3014-WJKSM;Male;29;No;75.3;No;Yes;Month-to-month;No
3347-YJZZE;Male;29;Yes;80.1;Yes;Yes;Month-to-month;No
1029-QFBEN;Male;1;No;19.55;No internet service;No internet service;Month-to-month;Yes
7929-DMBCV;Female;20;No;81;No;Yes;Month-to-month;No
9661-JALZV;Female;58;Yes;24.7;No internet service;No internet service;Two year;No
5433-KYGHE;Female;14;Yes;86;No;No;Month-to-month;No
4312-KFRXN;Male;72;Yes;25.4;No internet service;No internet service;Two year;No
5575-TPIZQ;Male;46;Yes;89.15;Yes;No;Month-to-month;No
0114-IGABW;Female;71;No phone service;58.25;Yes;Yes;Two year;No
9944-AEXBM;Male;32;Yes;85.65;No;No;Month-to-month;No
1853-ARAAQ;Female;26;No phone service;50.35;Yes;Yes;Month-to-month;No
6952-OMNWB;Male;68;Yes;80.35;No;Yes;Month-to-month;No
4697-LUPSU;Male;2;No;20.2;No internet service;No internet service;One year;No
8434-VGEQQ;Male;61;No;20.55;No internet service;No internet service;Two year;No
4952-YSOGZ;Female;4;Yes;85.95;No;No;Month-to-month;Yes
1589-AGTLK;Male;3;No;45.35;No;No;Month-to-month;Yes
5244-IRFIH;Male;33;Yes;94.5;Yes;No;Month-to-month;Yes
